Estructura,Tamaño,Segundos,Bytes
Sufix Array,4000000,2461,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2455,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2454,32000000
Sufix Array,4000000,2443,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2442,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2454,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2453,32000000
Sufix Array,4000000,2443,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2445,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2445,32000000
Sufix Array,4000000,2443,32000000
Sufix Array,4000000,2445,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2454,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2457,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2453,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2449,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2445,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2456,32000000
Sufix Array,4000000,2454,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2452,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2455,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2448,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2447,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2451,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2446,32000000
Sufix Array,4000000,2450,32000000
Sufix Array,4000000,2444,32000000
Sufix Array,4000000,2442,32000000
Sufix Array,5000000,2798,40000000
Sufix Array,5000000,2789,40000000
Sufix Array,5000000,2808,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2825,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2822,40000000
Sufix Array,5000000,2795,40000000
Sufix Array,5000000,2813,40000000
Sufix Array,5000000,2809,40000000
Sufix Array,5000000,2825,40000000
Sufix Array,5000000,2817,40000000
Sufix Array,5000000,2794,40000000
Sufix Array,5000000,2818,40000000
Sufix Array,5000000,2798,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2813,40000000
Sufix Array,5000000,2808,40000000
Sufix Array,5000000,2815,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2812,40000000
Sufix Array,5000000,2807,40000000
Sufix Array,5000000,2818,40000000
Sufix Array,5000000,2808,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2801,40000000
Sufix Array,5000000,2802,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2808,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2815,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2803,40000000
Sufix Array,5000000,2800,40000000
Sufix Array,5000000,2808,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2787,40000000
Sufix Array,5000000,2789,40000000
Sufix Array,5000000,2797,40000000
Sufix Array,5000000,2792,40000000
Sufix Array,5000000,2793,40000000
Sufix Array,5000000,2790,40000000
Sufix Array,5000000,2798,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2819,40000000
Sufix Array,5000000,2813,40000000
Sufix Array,5000000,2813,40000000
Sufix Array,5000000,2809,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2797,40000000
Sufix Array,5000000,2816,40000000
Sufix Array,5000000,2801,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2811,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,5000000,2809,40000000
Sufix Array,5000000,2801,40000000
Sufix Array,5000000,2804,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2807,40000000
Sufix Array,5000000,2809,40000000
Sufix Array,5000000,2810,40000000
Sufix Array,5000000,2806,40000000
Sufix Array,5000000,2798,40000000
Sufix Array,5000000,2800,40000000
Sufix Array,5000000,2805,40000000
Sufix Array,5000000,2802,40000000
