Estructura,Largo Patron,Tiempo
SA+LCP,30,651
SA+LCP,30,685
SA+LCP,30,702
SA+LCP,30,646
SA+LCP,30,637
SA+LCP,30,654
SA+LCP,30,687
SA+LCP,30,669
SA+LCP,30,672
SA+LCP,30,673
SA+LCP,30,687
SA+LCP,40,3135
SA+LCP,40,882
SA+LCP,40,623
SA+LCP,40,575
SA+LCP,40,577
SA+LCP,40,554
SA+LCP,40,574
SA+LCP,40,549
SA+LCP,40,582
SA+LCP,40,589
SA+LCP,40,552
SA+LCP,40,579
SA+LCP,40,559
SA+LCP,40,576
SA+LCP,40,574
SA+LCP,40,578
SA+LCP,40,556
SA+LCP,40,580
SA+LCP,40,554
SA+LCP,40,597
SA+LCP,40,555
SA+LCP,40,595
SA+LCP,40,609
SA+LCP,40,567
SA+LCP,40,590
SA+LCP,40,559
SA+LCP,40,551
SA+LCP,40,577
SA+LCP,40,643
SA+LCP,40,600
SA+LCP,40,554
SA+LCP,40,577
SA+LCP,40,611
SA+LCP,40,558
SA+LCP,40,602
SA+LCP,40,570
SA+LCP,40,611
SA+LCP,40,558
SA+LCP,40,559
SA+LCP,40,573
SA+LCP,40,550
SA+LCP,40,559
SA+LCP,40,549
SA+LCP,40,557
SA+LCP,40,552
SA+LCP,40,552
SA+LCP,40,553
SA+LCP,40,554
SA+LCP,40,556
SA+LCP,40,550
SA+LCP,40,553
SA+LCP,40,575
SA+LCP,40,553
SA+LCP,40,551
SA+LCP,40,552
SA+LCP,40,555
SA+LCP,40,554
SA+LCP,40,549
SA+LCP,40,554
SA+LCP,40,556
SA+LCP,40,557
SA+LCP,40,552
SA+LCP,40,551
SA+LCP,40,548
SA+LCP,40,576
SA+LCP,40,551
SA+LCP,40,607
SA+LCP,40,597
SA+LCP,40,553
SA+LCP,40,569
SA+LCP,40,572
SA+LCP,40,554
SA+LCP,40,563
SA+LCP,40,576
SA+LCP,40,554
SA+LCP,40,552
SA+LCP,40,561
SA+LCP,40,564
SA+LCP,40,555
SA+LCP,40,557
SA+LCP,40,552
SA+LCP,40,551
SA+LCP,40,595
SA+LCP,40,585
SA+LCP,40,579
SA+LCP,40,583
SA+LCP,40,557
SA+LCP,40,554
SA+LCP,40,578
SA+LCP,40,575
SA+LCP,40,581
SA+LCP,40,558
SA+LCP,40,611
SA+LCP,40,552
SA+LCP,40,550
SA+LCP,40,585
SA+LCP,40,569
SA+LCP,40,571
SA+LCP,40,595
SA+LCP,40,559
SA+LCP,50,1729
SA+LCP,50,610
SA+LCP,50,513
SA+LCP,50,473
SA+LCP,50,472
SA+LCP,50,469
SA+LCP,50,470
SA+LCP,50,470
SA+LCP,50,473
SA+LCP,50,471
SA+LCP,50,475
SA+LCP,50,469
SA+LCP,50,474
SA+LCP,50,469
SA+LCP,50,474
SA+LCP,50,493
SA+LCP,50,471
SA+LCP,50,472
SA+LCP,50,501
SA+LCP,50,475
SA+LCP,50,467
SA+LCP,50,472
SA+LCP,50,476
SA+LCP,50,472
SA+LCP,50,472
SA+LCP,50,469
SA+LCP,50,469
SA+LCP,50,473
SA+LCP,50,470
SA+LCP,50,473
SA+LCP,50,474
SA+LCP,50,475
SA+LCP,50,472
SA+LCP,50,469
SA+LCP,50,471
SA+LCP,50,470
SA+LCP,50,505
SA+LCP,50,498
SA+LCP,50,504
SA+LCP,50,500
SA+LCP,50,500
SA+LCP,50,497
SA+LCP,50,500
SA+LCP,50,501
SA+LCP,50,503
SA+LCP,50,499
SA+LCP,50,500
SA+LCP,50,503
SA+LCP,50,500
SA+LCP,50,502
SA+LCP,50,498
SA+LCP,50,500
SA+LCP,50,522
SA+LCP,50,498
SA+LCP,50,499
SA+LCP,50,508
SA+LCP,50,474
SA+LCP,50,471
SA+LCP,50,473
SA+LCP,50,475
SA+LCP,50,526
SA+LCP,50,472
SA+LCP,50,471
SA+LCP,50,473
SA+LCP,50,472
SA+LCP,50,473
SA+LCP,50,472
SA+LCP,50,478
SA+LCP,50,473
SA+LCP,50,469
SA+LCP,50,469
SA+LCP,50,473
SA+LCP,50,501
SA+LCP,50,503
SA+LCP,50,505
SA+LCP,50,501
SA+LCP,50,498
SA+LCP,50,494
SA+LCP,50,500
SA+LCP,50,500
SA+LCP,50,498
SA+LCP,50,501
SA+LCP,50,500
SA+LCP,50,503
SA+LCP,50,503
SA+LCP,50,501
SA+LCP,50,497
SA+LCP,50,503
SA+LCP,50,482
SA+LCP,50,497
SA+LCP,50,475
SA+LCP,50,503
SA+LCP,50,499
SA+LCP,50,472
SA+LCP,50,476
SA+LCP,50,471
SA+LCP,50,473
SA+LCP,50,475
