Estructura,Tamaño,Milisegundos,Bytes
Sufix Array,1000000,256,8000000
Sufix Array,1000000,256,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,256,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,257,8000000
Sufix Array,1000000,256,8000000
Sufix Array,2000000,520,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,520,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,519,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,520,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,519,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
