Estructura,Tamaño,Segundos,Bytes
SA + LCP,6000000,3685,95999992
SA + LCP,6000000,3670,95999992
SA + LCP,6000000,3665,95999992
SA + LCP,6000000,3651,95999992
SA + LCP,6000000,3645,95999992
SA + LCP,6000000,3703,95999992
SA + LCP,6000000,3710,95999992
SA + LCP,6000000,3719,95999992
SA + LCP,6000000,3674,95999992
SA + LCP,6000000,3684,95999992
SA + LCP,6000000,3671,95999992
SA + LCP,6000000,3664,95999992
SA + LCP,6000000,3663,95999992
SA + LCP,6000000,3670,95999992
SA + LCP,6000000,3672,95999992
SA + LCP,6000000,3705,95999992
SA + LCP,6000000,3689,95999992
SA + LCP,6000000,3705,95999992
SA + LCP,6000000,3687,95999992
SA + LCP,6000000,3670,95999992
SA + LCP,6000000,3693,95999992
SA + LCP,6000000,3700,95999992
SA + LCP,6000000,3699,95999992
SA + LCP,6000000,3697,95999992
SA + LCP,6000000,3702,95999992
SA + LCP,6000000,3727,95999992
SA + LCP,6000000,3680,95999992
SA + LCP,6000000,3696,95999992
SA + LCP,6000000,3693,95999992
SA + LCP,6000000,3701,95999992
SA + LCP,6000000,3691,95999992
SA + LCP,6000000,3709,95999992
SA + LCP,6000000,3685,95999992
SA + LCP,6000000,3653,95999992
SA + LCP,6000000,3671,95999992
SA + LCP,6000000,3687,95999992
SA + LCP,6000000,3664,95999992
SA + LCP,6000000,3665,95999992
SA + LCP,6000000,3713,95999992
SA + LCP,6000000,3775,95999992
SA + LCP,6000000,3700,95999992
SA + LCP,6000000,3718,95999992
SA + LCP,6000000,3705,95999992
SA + LCP,7000000,4378,111999992
SA + LCP,7000000,4412,111999992
SA + LCP,7000000,4392,111999992
SA + LCP,7000000,4395,111999992
SA + LCP,7000000,4365,111999992
SA + LCP,7000000,4337,111999992
SA + LCP,7000000,4386,111999992
SA + LCP,7000000,4336,111999992
SA + LCP,7000000,4367,111999992
SA + LCP,7000000,4331,111999992
SA + LCP,7000000,4374,111999992
SA + LCP,7000000,4369,111999992
SA + LCP,7000000,4409,111999992
SA + LCP,7000000,4381,111999992
SA + LCP,7000000,4357,111999992
SA + LCP,7000000,4399,111999992
SA + LCP,7000000,4387,111999992
SA + LCP,7000000,4392,111999992
SA + LCP,7000000,4569,111999992
SA + LCP,7000000,4758,111999992
SA + LCP,7000000,4630,111999992
SA + LCP,7000000,4120,111999992
SA + LCP,7000000,4107,111999992
SA + LCP,7000000,4152,111999992
SA + LCP,7000000,4177,111999992
SA + LCP,7000000,4204,111999992
SA + LCP,7000000,4162,111999992
SA + LCP,7000000,4167,111999992
SA + LCP,7000000,4233,111999992
SA + LCP,7000000,4217,111999992
SA + LCP,7000000,4216,111999992
SA + LCP,7000000,4173,111999992
SA + LCP,7000000,4202,111999992
SA + LCP,7000000,4203,111999992
SA + LCP,7000000,4181,111999992
SA + LCP,7000000,4204,111999992
SA + LCP,7000000,4177,111999992
SA + LCP,7000000,4146,111999992
SA + LCP,7000000,4153,111999992
SA + LCP,7000000,4163,111999992
SA + LCP,7000000,4182,111999992
SA + LCP,7000000,4159,111999992
SA + LCP,7000000,4134,111999992
SA + LCP,7000000,4115,111999992
SA + LCP,7000000,4129,111999992
SA + LCP,7000000,4142,111999992
SA + LCP,7000000,4350,111999992
SA + LCP,7000000,4356,111999992
SA + LCP,7000000,4358,111999992
SA + LCP,7000000,4378,111999992
SA + LCP,7000000,4348,111999992
SA + LCP,7000000,4340,111999992
SA + LCP,7000000,4304,111999992
SA + LCP,7000000,4316,111999992
SA + LCP,7000000,4331,111999992
SA + LCP,7000000,4373,111999992
SA + LCP,7000000,4466,111999992
SA + LCP,7000000,4379,111999992
SA + LCP,7000000,4432,111999992
SA + LCP,7000000,4409,111999992
SA + LCP,7000000,4404,111999992
SA + LCP,7000000,4387,111999992
SA + LCP,7000000,4387,111999992
SA + LCP,7000000,4401,111999992
SA + LCP,7000000,4377,111999992
SA + LCP,7000000,4364,111999992
SA + LCP,7000000,4355,111999992
SA + LCP,7000000,4381,111999992
SA + LCP,7000000,4395,111999992
SA + LCP,7000000,4424,111999992
SA + LCP,7000000,4431,111999992
SA + LCP,7000000,4467,111999992
SA + LCP,7000000,4447,111999992
SA + LCP,7000000,4419,111999992
SA + LCP,7000000,4434,111999992
SA + LCP,7000000,4421,111999992
SA + LCP,7000000,4435,111999992
SA + LCP,7000000,4452,111999992
