Estructura,Largo Patron,Tiempo
SA+LCP,30,538
SA+LCP,30,521
SA+LCP,30,531
SA+LCP,30,487
SA+LCP,30,492
SA+LCP,30,503
SA+LCP,30,514
SA+LCP,30,503
SA+LCP,30,455
SA+LCP,30,460
SA+LCP,30,489
SA+LCP,40,1806
SA+LCP,40,1583
SA+LCP,40,1582
SA+LCP,40,1582
SA+LCP,40,1581
SA+LCP,40,1574
SA+LCP,40,1567
SA+LCP,40,1582
SA+LCP,40,1581
SA+LCP,40,1607
SA+LCP,40,1581
SA+LCP,40,1581
SA+LCP,40,890
SA+LCP,40,513
SA+LCP,40,527
SA+LCP,40,510
SA+LCP,40,561
SA+LCP,40,533
SA+LCP,40,555
SA+LCP,40,501
SA+LCP,40,521
SA+LCP,40,523
SA+LCP,40,510
SA+LCP,40,510
SA+LCP,40,547
SA+LCP,40,537
SA+LCP,40,511
SA+LCP,40,528
SA+LCP,40,504
SA+LCP,40,509
SA+LCP,40,520
SA+LCP,40,524
SA+LCP,40,522
SA+LCP,40,539
SA+LCP,40,542
SA+LCP,40,523
SA+LCP,40,505
SA+LCP,40,523
SA+LCP,40,520
SA+LCP,40,552
SA+LCP,40,543
SA+LCP,40,525
SA+LCP,40,509
SA+LCP,40,513
SA+LCP,40,598
SA+LCP,40,543
SA+LCP,40,523
SA+LCP,40,548
SA+LCP,40,513
SA+LCP,40,506
SA+LCP,40,509
SA+LCP,40,529
SA+LCP,40,523
SA+LCP,40,558
SA+LCP,40,510
SA+LCP,40,523
SA+LCP,40,504
SA+LCP,40,523
SA+LCP,40,532
SA+LCP,40,522
SA+LCP,40,511
SA+LCP,40,585
SA+LCP,40,544
SA+LCP,40,540
SA+LCP,40,541
SA+LCP,40,589
SA+LCP,40,589
SA+LCP,40,534
SA+LCP,40,602
SA+LCP,40,548
SA+LCP,40,542
SA+LCP,40,560
SA+LCP,40,581
SA+LCP,40,547
SA+LCP,40,506
SA+LCP,40,525
SA+LCP,40,509
SA+LCP,40,521
SA+LCP,40,513
SA+LCP,40,526
SA+LCP,40,525
SA+LCP,40,524
SA+LCP,40,507
SA+LCP,40,523
SA+LCP,40,523
SA+LCP,40,508
SA+LCP,40,512
SA+LCP,40,519
SA+LCP,40,542
SA+LCP,40,511
SA+LCP,40,511
SA+LCP,40,511
SA+LCP,40,545
SA+LCP,40,554
SA+LCP,40,509
SA+LCP,40,534
SA+LCP,40,508
SA+LCP,40,541
SA+LCP,40,508
SA+LCP,40,550
SA+LCP,50,603
SA+LCP,50,532
SA+LCP,50,512
SA+LCP,50,507
SA+LCP,50,507
SA+LCP,50,510
SA+LCP,50,512
SA+LCP,50,522
SA+LCP,50,525
SA+LCP,50,506
SA+LCP,50,510
SA+LCP,50,555
SA+LCP,50,507
SA+LCP,50,532
SA+LCP,50,526
SA+LCP,50,575
SA+LCP,50,508
SA+LCP,50,539
SA+LCP,50,508
SA+LCP,50,554
SA+LCP,50,520
SA+LCP,50,550
SA+LCP,50,581
SA+LCP,50,523
SA+LCP,50,545
SA+LCP,50,542
SA+LCP,50,521
SA+LCP,50,509
SA+LCP,50,536
SA+LCP,50,512
SA+LCP,50,509
SA+LCP,50,558
SA+LCP,50,525
SA+LCP,50,546
SA+LCP,50,546
SA+LCP,50,510
SA+LCP,50,510
SA+LCP,50,508
SA+LCP,50,510
SA+LCP,50,546
SA+LCP,50,546
SA+LCP,50,555
SA+LCP,50,576
SA+LCP,50,540
SA+LCP,50,583
SA+LCP,50,524
SA+LCP,50,505
SA+LCP,50,527
SA+LCP,50,563
SA+LCP,50,574
SA+LCP,50,506
SA+LCP,50,520
SA+LCP,50,521
SA+LCP,50,512
SA+LCP,50,517
SA+LCP,50,524
SA+LCP,50,522
SA+LCP,50,554
SA+LCP,50,508
SA+LCP,50,511
SA+LCP,50,546
SA+LCP,50,524
SA+LCP,50,549
SA+LCP,50,507
SA+LCP,50,527
SA+LCP,50,503
SA+LCP,50,529
SA+LCP,50,545
SA+LCP,50,546
SA+LCP,50,509
SA+LCP,50,508
SA+LCP,50,541
SA+LCP,50,553
SA+LCP,50,524
SA+LCP,50,545
SA+LCP,50,507
SA+LCP,50,507
SA+LCP,50,513
SA+LCP,50,510
SA+LCP,50,524
SA+LCP,50,508
SA+LCP,50,520
SA+LCP,50,511
SA+LCP,50,515
SA+LCP,50,526
SA+LCP,50,513
SA+LCP,50,586
SA+LCP,50,542
SA+LCP,50,541
SA+LCP,50,507
