Estructura,Tamaño,Milisegundos,Bytes
SA + LCP,8000000,3917,127999992
SA + LCP,8000000,3945,127999992
SA + LCP,8000000,3947,127999992
SA + LCP,8000000,3969,127999992
SA + LCP,8000000,3811,127999992
SA + LCP,8000000,3885,127999992
SA + LCP,8000000,3898,127999992
SA + LCP,8000000,3868,127999992
SA + LCP,8000000,3889,127999992
SA + LCP,8000000,3920,127999992
SA + LCP,8000000,3896,127999992
SA + LCP,9000000,4679,143999992
SA + LCP,9000000,4722,143999992
SA + LCP,9000000,4695,143999992
SA + LCP,9000000,4690,143999992
SA + LCP,9000000,4717,143999992
SA + LCP,9000000,4711,143999992
SA + LCP,9000000,4713,143999992
SA + LCP,9000000,4697,143999992
SA + LCP,9000000,4727,143999992
SA + LCP,9000000,4691,143999992
SA + LCP,9000000,4719,143999992
SA + LCP,9000000,4719,143999992
SA + LCP,9000000,4737,143999992
SA + LCP,9000000,4729,143999992
SA + LCP,9000000,4745,143999992
SA + LCP,9000000,4773,143999992
SA + LCP,9000000,4748,143999992
SA + LCP,9000000,4805,143999992
SA + LCP,9000000,5042,143999992
SA + LCP,9000000,4886,143999992
SA + LCP,9000000,4707,143999992
SA + LCP,9000000,4953,143999992
SA + LCP,9000000,5340,143999992
SA + LCP,9000000,4851,143999992
SA + LCP,9000000,4707,143999992
SA + LCP,9000000,4654,143999992
SA + LCP,9000000,4700,143999992
SA + LCP,9000000,4798,143999992
SA + LCP,9000000,4658,143999992
SA + LCP,9000000,4642,143999992
SA + LCP,9000000,4603,143999992
SA + LCP,9000000,4644,143999992
SA + LCP,9000000,4684,143999992
SA + LCP,9000000,4689,143999992
SA + LCP,9000000,4739,143999992
SA + LCP,9000000,4661,143999992
SA + LCP,9000000,4627,143999992
SA + LCP,9000000,4639,143999992
SA + LCP,9000000,4683,143999992
SA + LCP,9000000,4683,143999992
SA + LCP,9000000,4689,143999992
SA + LCP,9000000,4682,143999992
SA + LCP,9000000,4689,143999992
SA + LCP,9000000,4678,143999992
SA + LCP,9000000,4672,143999992
SA + LCP,9000000,4677,143999992
SA + LCP,9000000,4631,143999992
SA + LCP,9000000,4664,143999992
SA + LCP,9000000,4598,143999992
SA + LCP,9000000,4751,143999992
SA + LCP,9000000,4859,143999992
SA + LCP,9000000,4729,143999992
SA + LCP,9000000,4637,143999992
SA + LCP,9000000,4619,143999992
SA + LCP,9000000,4633,143999992
SA + LCP,9000000,4739,143999992
SA + LCP,9000000,4556,143999992
SA + LCP,9000000,4643,143999992
SA + LCP,9000000,4703,143999992
SA + LCP,9000000,4555,143999992
SA + LCP,9000000,4532,143999992
SA + LCP,9000000,4573,143999992
SA + LCP,9000000,4576,143999992
SA + LCP,9000000,4572,143999992
SA + LCP,9000000,4535,143999992
SA + LCP,9000000,4632,143999992
SA + LCP,9000000,4608,143999992
SA + LCP,9000000,4544,143999992
SA + LCP,9000000,4582,143999992
SA + LCP,9000000,4572,143999992
SA + LCP,9000000,4593,143999992
SA + LCP,9000000,4594,143999992
SA + LCP,9000000,4591,143999992
SA + LCP,9000000,4570,143999992
SA + LCP,9000000,4594,143999992
SA + LCP,9000000,4582,143999992
SA + LCP,9000000,4676,143999992
SA + LCP,9000000,4628,143999992
SA + LCP,9000000,4678,143999992
SA + LCP,9000000,4641,143999992
SA + LCP,9000000,4659,143999992
SA + LCP,9000000,4641,143999992
SA + LCP,9000000,4598,143999992
SA + LCP,9000000,4594,143999992
SA + LCP,9000000,4615,143999992
SA + LCP,9000000,4595,143999992
SA + LCP,9000000,4533,143999992
SA + LCP,9000000,4536,143999992
SA + LCP,9000000,4550,143999992
SA + LCP,9000000,4567,143999992
SA + LCP,9000000,4550,143999992
SA + LCP,9000000,4540,143999992
SA + LCP,9000000,4511,143999992
SA + LCP,9000000,4536,143999992
SA + LCP,9000000,4509,143999992
SA + LCP,9000000,4492,143999992
SA + LCP,9000000,4520,143999992
SA + LCP,9000000,4513,143999992
SA + LCP,9000000,4612,143999992
SA + LCP,9000000,4533,143999992
SA + LCP,10000000,5203,159999992
SA + LCP,10000000,5180,159999992
SA + LCP,10000000,5154,159999992
SA + LCP,10000000,5211,159999992
SA + LCP,10000000,5197,159999992
SA + LCP,10000000,5162,159999992
SA + LCP,10000000,5168,159999992
SA + LCP,10000000,5206,159999992
SA + LCP,10000000,5290,159999992
SA + LCP,10000000,5189,159999992
SA + LCP,10000000,5204,159999992
SA + LCP,10000000,5226,159999992
SA + LCP,10000000,5215,159999992
SA + LCP,10000000,5207,159999992
SA + LCP,10000000,5387,159999992
SA + LCP,10000000,5415,159999992
SA + LCP,10000000,5390,159999992
SA + LCP,10000000,5428,159999992
SA + LCP,10000000,5472,159999992
SA + LCP,10000000,5185,159999992
SA + LCP,10000000,5126,159999992
SA + LCP,10000000,5411,159999992
SA + LCP,10000000,5277,159999992
SA + LCP,10000000,5246,159999992
SA + LCP,10000000,5255,159999992
SA + LCP,10000000,5273,159999992
SA + LCP,10000000,5258,159999992
SA + LCP,10000000,5455,159999992
SA + LCP,10000000,5526,159999992
SA + LCP,10000000,5367,159999992
SA + LCP,10000000,5455,159999992
SA + LCP,10000000,5461,159999992
SA + LCP,10000000,5377,159999992
SA + LCP,10000000,5382,159999992
SA + LCP,10000000,5410,159999992
SA + LCP,10000000,5416,159999992
SA + LCP,10000000,5519,159999992
SA + LCP,10000000,5424,159999992
SA + LCP,10000000,5421,159999992
SA + LCP,10000000,5417,159999992
SA + LCP,10000000,5389,159999992
SA + LCP,10000000,5424,159999992
SA + LCP,10000000,5409,159999992
SA + LCP,10000000,5405,159999992
SA + LCP,10000000,5425,159999992
SA + LCP,10000000,5520,159999992
SA + LCP,10000000,5451,159999992
SA + LCP,10000000,5440,159999992
SA + LCP,10000000,5442,159999992
SA + LCP,10000000,5481,159999992
SA + LCP,10000000,5450,159999992
SA + LCP,10000000,5465,159999992
SA + LCP,10000000,5471,159999992
SA + LCP,10000000,5437,159999992
SA + LCP,10000000,5492,159999992
SA + LCP,10000000,5403,159999992
SA + LCP,10000000,6053,159999992
SA + LCP,10000000,5674,159999992
SA + LCP,10000000,5381,159999992
SA + LCP,10000000,5472,159999992
SA + LCP,10000000,5308,159999992
SA + LCP,10000000,5301,159999992
SA + LCP,10000000,5295,159999992
SA + LCP,10000000,5388,159999992
SA + LCP,10000000,5405,159999992
SA + LCP,10000000,5329,159999992
SA + LCP,10000000,5358,159999992
SA + LCP,10000000,5369,159999992
SA + LCP,10000000,5359,159999992
SA + LCP,10000000,5337,159999992
SA + LCP,10000000,5377,159999992
SA + LCP,10000000,5376,159999992
SA + LCP,10000000,5349,159999992
SA + LCP,10000000,5454,159999992
SA + LCP,10000000,5384,159999992
SA + LCP,10000000,5345,159999992
SA + LCP,10000000,5331,159999992
SA + LCP,10000000,5353,159999992
SA + LCP,10000000,5327,159999992
SA + LCP,10000000,5317,159999992
SA + LCP,10000000,5189,159999992
SA + LCP,10000000,5144,159999992
SA + LCP,10000000,5077,159999992
SA + LCP,10000000,5187,159999992
SA + LCP,10000000,5136,159999992
SA + LCP,10000000,5131,159999992
SA + LCP,10000000,5214,159999992
SA + LCP,10000000,5221,159999992
SA + LCP,10000000,5117,159999992
SA + LCP,10000000,5116,159999992
SA + LCP,10000000,5110,159999992
SA + LCP,10000000,5106,159999992
SA + LCP,10000000,5079,159999992
SA + LCP,10000000,5220,159999992
SA + LCP,10000000,5122,159999992
SA + LCP,10000000,5114,159999992
SA + LCP,10000000,5103,159999992
SA + LCP,10000000,5117,159999992
SA + LCP,10000000,5115,159999992
SA + LCP,10000000,5090,159999992
