Estructura,Largo Patron,Tiempo
SA+LCP,70,600
SA+LCP,70,614
SA+LCP,70,610
SA+LCP,70,611
SA+LCP,70,584
SA+LCP,70,599
SA+LCP,70,601
SA+LCP,70,578
SA+LCP,70,582
SA+LCP,70,614
SA+LCP,70,627
SA+LCP,70,602
SA+LCP,70,657
SA+LCP,70,570
SA+LCP,70,608
SA+LCP,70,648
SA+LCP,70,631
SA+LCP,70,611
SA+LCP,70,611
SA+LCP,70,594
SA+LCP,70,585
SA+LCP,70,629
SA+LCP,70,614
SA+LCP,70,621
SA+LCP,70,666
SA+LCP,70,586
SA+LCP,70,632
SA+LCP,70,585
SA+LCP,70,626
SA+LCP,70,607
SA+LCP,70,599
SA+LCP,70,611
SA+LCP,70,605
SA+LCP,70,603
SA+LCP,70,607
SA+LCP,70,577
SA+LCP,70,585
SA+LCP,70,630
SA+LCP,70,589
SA+LCP,70,595
SA+LCP,70,570
SA+LCP,70,662
SA+LCP,70,714
SA+LCP,70,591
SA+LCP,70,562
SA+LCP,70,609
SA+LCP,70,604
SA+LCP,70,612
SA+LCP,70,623
SA+LCP,70,606
SA+LCP,70,590
SA+LCP,70,611
SA+LCP,70,582
SA+LCP,70,663
SA+LCP,70,588
SA+LCP,70,633
SA+LCP,70,595
SA+LCP,70,606
SA+LCP,70,608
SA+LCP,70,581
SA+LCP,70,617
SA+LCP,70,612
SA+LCP,70,661
SA+LCP,70,595
SA+LCP,70,621
SA+LCP,70,617
SA+LCP,70,632
SA+LCP,70,586
SA+LCP,70,590
SA+LCP,70,591
SA+LCP,70,589
SA+LCP,70,607
SA+LCP,70,588
SA+LCP,70,654
SA+LCP,70,592
SA+LCP,70,583
SA+LCP,70,580
SA+LCP,70,562
SA+LCP,70,586
SA+LCP,70,584
SA+LCP,70,563
SA+LCP,70,623
SA+LCP,70,627
SA+LCP,80,2831
SA+LCP,80,633
SA+LCP,80,589
SA+LCP,80,572
SA+LCP,80,596
SA+LCP,80,570
SA+LCP,80,495
SA+LCP,80,499
SA+LCP,80,500
SA+LCP,80,497
SA+LCP,80,528
SA+LCP,80,558
SA+LCP,80,500
SA+LCP,80,682
SA+LCP,80,520
SA+LCP,80,503
SA+LCP,80,522
SA+LCP,80,493
SA+LCP,80,495
SA+LCP,80,502
SA+LCP,80,517
SA+LCP,80,498
SA+LCP,80,566
SA+LCP,80,498
SA+LCP,80,498
SA+LCP,80,504
SA+LCP,80,500
SA+LCP,80,547
SA+LCP,80,497
SA+LCP,80,498
SA+LCP,80,527
SA+LCP,80,498
SA+LCP,80,532
SA+LCP,80,519
SA+LCP,80,495
SA+LCP,80,492
SA+LCP,80,500
SA+LCP,80,495
SA+LCP,80,497
SA+LCP,80,496
SA+LCP,80,502
SA+LCP,80,497
SA+LCP,80,500
SA+LCP,80,499
SA+LCP,80,653
SA+LCP,80,502
SA+LCP,80,497
SA+LCP,80,498
SA+LCP,80,631
SA+LCP,80,499
SA+LCP,80,496
SA+LCP,80,503
SA+LCP,80,520
SA+LCP,80,504
SA+LCP,80,555
SA+LCP,80,533
SA+LCP,80,497
SA+LCP,80,528
SA+LCP,80,504
SA+LCP,80,550
SA+LCP,80,498
SA+LCP,80,506
SA+LCP,80,503
SA+LCP,80,520
SA+LCP,80,500
SA+LCP,80,519
SA+LCP,80,514
SA+LCP,80,945
SA+LCP,80,1549
SA+LCP,80,512
SA+LCP,80,504
SA+LCP,80,537
SA+LCP,80,529
SA+LCP,80,522
SA+LCP,80,523
SA+LCP,80,498
SA+LCP,80,500
SA+LCP,80,506
SA+LCP,80,496
SA+LCP,80,500
SA+LCP,80,503
SA+LCP,80,523
SA+LCP,80,506
SA+LCP,80,508
SA+LCP,80,498
SA+LCP,80,505
SA+LCP,80,602
SA+LCP,80,497
SA+LCP,80,503
SA+LCP,80,497
SA+LCP,80,502
SA+LCP,80,497
SA+LCP,80,532
SA+LCP,80,500
SA+LCP,80,505
SA+LCP,80,505
SA+LCP,80,501
SA+LCP,80,572
SA+LCP,80,495
SA+LCP,80,499
SA+LCP,90,2799
SA+LCP,90,825
SA+LCP,90,689
SA+LCP,90,621
SA+LCP,90,631
SA+LCP,90,587
SA+LCP,90,586
SA+LCP,90,625
SA+LCP,90,585
SA+LCP,90,592
SA+LCP,90,587
SA+LCP,90,597
SA+LCP,90,656
SA+LCP,90,591
