Estructura,Tamaño,Milisegundos,Bytes
SA + LCP,8000000,2546,127999992
SA + LCP,8000000,2547,127999992
SA + LCP,8000000,2545,127999992
SA + LCP,8000000,2548,127999992
SA + LCP,8000000,2547,127999992
SA + LCP,8000000,2569,127999992
SA + LCP,8000000,2571,127999992
SA + LCP,8000000,2570,127999992
SA + LCP,8000000,2569,127999992
SA + LCP,9000000,2947,143999992
SA + LCP,9000000,2941,143999992
SA + LCP,9000000,2931,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2908,143999992
SA + LCP,9000000,2916,143999992
SA + LCP,9000000,2909,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2937,143999992
SA + LCP,9000000,2935,143999992
SA + LCP,9000000,2936,143999992
SA + LCP,9000000,2935,143999992
SA + LCP,9000000,2935,143999992
SA + LCP,9000000,2935,143999992
SA + LCP,9000000,2936,143999992
SA + LCP,9000000,2934,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2916,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2936,143999992
SA + LCP,9000000,2936,143999992
SA + LCP,9000000,2937,143999992
SA + LCP,9000000,2937,143999992
SA + LCP,9000000,2926,143999992
SA + LCP,9000000,2920,143999992
SA + LCP,9000000,2916,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2910,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2908,143999992
SA + LCP,9000000,2902,143999992
SA + LCP,9000000,2921,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2910,143999992
SA + LCP,9000000,2897,143999992
SA + LCP,9000000,2896,143999992
SA + LCP,9000000,2897,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2913,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2906,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2907,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2910,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2919,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2904,143999992
SA + LCP,9000000,2902,143999992
SA + LCP,9000000,2905,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2984,143999992
SA + LCP,9000000,2918,143999992
SA + LCP,9000000,2901,143999992
SA + LCP,9000000,2902,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,9000000,2899,143999992
SA + LCP,9000000,2897,143999992
SA + LCP,9000000,2897,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,9000000,2903,143999992
SA + LCP,9000000,2898,143999992
SA + LCP,10000000,3231,159999992
SA + LCP,10000000,3228,159999992
SA + LCP,10000000,3233,159999992
SA + LCP,10000000,3232,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3227,159999992
SA + LCP,10000000,3228,159999992
SA + LCP,10000000,3243,159999992
SA + LCP,10000000,3245,159999992
SA + LCP,10000000,3241,159999992
SA + LCP,10000000,3243,159999992
SA + LCP,10000000,3243,159999992
SA + LCP,10000000,3241,159999992
SA + LCP,10000000,3236,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3225,159999992
SA + LCP,10000000,3224,159999992
SA + LCP,10000000,3227,159999992
SA + LCP,10000000,3229,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3234,159999992
SA + LCP,10000000,3251,159999992
SA + LCP,10000000,3224,159999992
SA + LCP,10000000,3225,159999992
SA + LCP,10000000,3222,159999992
SA + LCP,10000000,3227,159999992
SA + LCP,10000000,3223,159999992
SA + LCP,10000000,3257,159999992
SA + LCP,10000000,3273,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3221,159999992
SA + LCP,10000000,3293,159999992
SA + LCP,10000000,3325,159999992
SA + LCP,10000000,3253,159999992
SA + LCP,10000000,3288,159999992
SA + LCP,10000000,3276,159999992
SA + LCP,10000000,3235,159999992
SA + LCP,10000000,3402,159999992
SA + LCP,10000000,3584,159999992
SA + LCP,10000000,3272,159999992
SA + LCP,10000000,3253,159999992
SA + LCP,10000000,3254,159999992
SA + LCP,10000000,3257,159999992
SA + LCP,10000000,3254,159999992
SA + LCP,10000000,3210,159999992
SA + LCP,10000000,3208,159999992
SA + LCP,10000000,3230,159999992
SA + LCP,10000000,3224,159999992
SA + LCP,10000000,3211,159999992
SA + LCP,10000000,3210,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3205,159999992
SA + LCP,10000000,3214,159999992
SA + LCP,10000000,3228,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3208,159999992
SA + LCP,10000000,3199,159999992
SA + LCP,10000000,3208,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3202,159999992
SA + LCP,10000000,3202,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3207,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3209,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3205,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3226,159999992
SA + LCP,10000000,3221,159999992
SA + LCP,10000000,3220,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3230,159999992
SA + LCP,10000000,3221,159999992
SA + LCP,10000000,3225,159999992
SA + LCP,10000000,3205,159999992
SA + LCP,10000000,3209,159999992
SA + LCP,10000000,3216,159999992
SA + LCP,10000000,3201,159999992
SA + LCP,10000000,3200,159999992
SA + LCP,10000000,3201,159999992
SA + LCP,10000000,3202,159999992
SA + LCP,10000000,3201,159999992
SA + LCP,10000000,3202,159999992
SA + LCP,10000000,3203,159999992
SA + LCP,10000000,3201,159999992
SA + LCP,10000000,3205,159999992
SA + LCP,10000000,3205,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3206,159999992
SA + LCP,10000000,3204,159999992
SA + LCP,10000000,3203,159999992
