Estructura,Tamaño,Segundos,Bytes
FMI,3000000,631,1580261
FMI,3000000,632,1580261
FMI,3000000,630,1580261
FMI,3000000,634,1580261
FMI,3000000,643,1580261
FMI,3000000,630,1580261
FMI,3000000,626,1580261
FMI,3000000,621,1580261
FMI,3000000,621,1580261
FMI,3000000,619,1580261
FMI,3000000,625,1580261
FMI,3000000,614,1580261
FMI,3000000,624,1580261
FMI,3000000,672,1580261
FMI,3000000,635,1580261
FMI,3000000,624,1580261
FMI,3000000,646,1580261
FMI,3000000,636,1580261
FMI,3000000,641,1580261
FMI,3000000,642,1580261
FMI,3000000,623,1580261
FMI,3000000,633,1580261
FMI,3000000,627,1580261
FMI,3000000,626,1580261
FMI,3000000,632,1580261
FMI,3000000,626,1580261
FMI,3000000,622,1580261
FMI,3000000,627,1580261
FMI,3000000,629,1580261
FMI,3000000,633,1580261
FMI,3000000,644,1580261
FMI,3000000,623,1580261
FMI,3000000,630,1580261
FMI,3000000,637,1580261
FMI,3000000,631,1580261
FMI,3000000,632,1580261
FMI,3000000,650,1580261
FMI,3000000,649,1580261
FMI,3000000,644,1580261
FMI,3000000,627,1580261
FMI,3000000,623,1580261
FMI,3000000,670,1580261
FMI,3000000,627,1580261
FMI,3000000,629,1580261
FMI,3000000,627,1580261
FMI,3000000,630,1580261
FMI,3000000,630,1580261
FMI,3000000,627,1580261
FMI,3000000,629,1580261
FMI,3000000,624,1580261
FMI,3000000,622,1580261
FMI,3000000,623,1580261
FMI,3000000,615,1580261
FMI,3000000,619,1580261
FMI,3000000,624,1580261
FMI,3000000,625,1580261
FMI,3000000,621,1580261
FMI,3000000,640,1580261
FMI,3000000,648,1580261
FMI,3000000,627,1580261
FMI,3000000,621,1580261
FMI,3000000,623,1580261
FMI,3000000,628,1580261
FMI,3000000,621,1580261
FMI,3000000,625,1580261
FMI,3000000,619,1580261
FMI,3000000,628,1580261
FMI,3000000,627,1580261
FMI,3000000,623,1580261
FMI,3000000,628,1580261
FMI,3000000,619,1580261
FMI,3000000,617,1580261
FMI,3000000,624,1580261
FMI,3000000,637,1580261
FMI,3000000,645,1580261
FMI,3000000,623,1580261
FMI,3000000,634,1580261
FMI,3000000,631,1580261
FMI,3000000,625,1580261
FMI,3000000,633,1580261
FMI,3000000,631,1580261
FMI,3000000,622,1580261
FMI,3000000,622,1580261
FMI,3000000,634,1580261
FMI,3000000,618,1580261
FMI,3000000,620,1580261
FMI,3000000,624,1580261
FMI,3000000,621,1580261
FMI,3000000,620,1580261
FMI,3000000,625,1580261
FMI,3000000,627,1580261
FMI,3000000,635,1580261
FMI,3000000,623,1580261
FMI,3000000,621,1580261
FMI,3000000,620,1580261
FMI,3000000,640,1580261
FMI,3000000,627,1580261
FMI,3000000,624,1580261
FMI,3000000,622,1580261
FMI,3000000,627,1580261
FMI,4000000,875,1997001
FMI,4000000,845,1997001
FMI,4000000,866,1997001
FMI,4000000,845,1997001
FMI,4000000,842,1997001
FMI,4000000,858,1997001
FMI,4000000,847,1997001
FMI,4000000,841,1997001
FMI,4000000,848,1997001
FMI,4000000,855,1997001
FMI,4000000,865,1997001
FMI,4000000,891,1997001
FMI,4000000,850,1997001
FMI,4000000,839,1997001
FMI,4000000,859,1997001
FMI,4000000,846,1997001
FMI,4000000,839,1997001
FMI,4000000,853,1997001
FMI,4000000,849,1997001
FMI,4000000,835,1997001
FMI,4000000,858,1997001
FMI,4000000,845,1997001
FMI,4000000,836,1997001
FMI,4000000,842,1997001
FMI,4000000,853,1997001
FMI,4000000,853,1997001
FMI,4000000,842,1997001
FMI,4000000,848,1997001
FMI,4000000,841,1997001
FMI,4000000,845,1997001
FMI,4000000,842,1997001
FMI,4000000,834,1997001
FMI,4000000,840,1997001
FMI,4000000,840,1997001
FMI,4000000,830,1997001
FMI,4000000,832,1997001
FMI,4000000,850,1997001
FMI,4000000,844,1997001
FMI,4000000,837,1997001
FMI,4000000,853,1997001
FMI,4000000,837,1997001
FMI,4000000,842,1997001
FMI,4000000,843,1997001
FMI,4000000,833,1997001
FMI,4000000,831,1997001
FMI,4000000,841,1997001
FMI,4000000,827,1997001
FMI,4000000,831,1997001
FMI,4000000,875,1997001
FMI,4000000,870,1997001
FMI,4000000,843,1997001
FMI,4000000,857,1997001
FMI,4000000,845,1997001
FMI,4000000,854,1997001
FMI,4000000,861,1997001
FMI,4000000,871,1997001
FMI,4000000,848,1997001
FMI,4000000,857,1997001
FMI,4000000,862,1997001
FMI,4000000,843,1997001
FMI,4000000,839,1997001
FMI,4000000,848,1997001
FMI,4000000,856,1997001
FMI,4000000,835,1997001
FMI,4000000,834,1997001
FMI,4000000,844,1997001
FMI,4000000,836,1997001
FMI,4000000,843,1997001
FMI,4000000,838,1997001
FMI,4000000,842,1997001
FMI,4000000,837,1997001
FMI,4000000,851,1997001
FMI,4000000,843,1997001
FMI,4000000,838,1997001
FMI,4000000,841,1997001
FMI,4000000,842,1997001
FMI,4000000,835,1997001
FMI,4000000,848,1997001
FMI,4000000,849,1997001
FMI,4000000,838,1997001
FMI,4000000,844,1997001
FMI,4000000,845,1997001
FMI,4000000,832,1997001
FMI,4000000,837,1997001
FMI,4000000,843,1997001
FMI,4000000,836,1997001
FMI,4000000,826,1997001
FMI,4000000,840,1997001
FMI,4000000,830,1997001
FMI,4000000,836,1997001
FMI,4000000,827,1997001
FMI,4000000,831,1997001
FMI,4000000,837,1997001
FMI,4000000,843,1997001
FMI,4000000,828,1997001
FMI,4000000,837,1997001
FMI,4000000,830,1997001
FMI,4000000,833,1997001
FMI,4000000,834,1997001
FMI,4000000,831,1997001
FMI,5000000,1151,2527769
FMI,5000000,1242,2527769
FMI,5000000,1222,2527769
FMI,5000000,1213,2527769
FMI,5000000,1350,2527769
FMI,5000000,1263,2527769
FMI,5000000,1309,2527769
FMI,5000000,1769,2527769
FMI,5000000,1772,2527769
