Estructura,Largo Patron,Tiempo
Sufix Array,50,259
Sufix Array,50,258
Sufix Array,50,251
Sufix Array,50,254
Sufix Array,50,256
Sufix Array,50,258
Sufix Array,50,253
Sufix Array,50,253
Sufix Array,50,257
Sufix Array,50,255
Sufix Array,50,257
Sufix Array,50,256
Sufix Array,50,252
Sufix Array,50,253
Sufix Array,50,254
Sufix Array,50,253
Sufix Array,50,252
Sufix Array,50,258
Sufix Array,50,284
Sufix Array,50,257
Sufix Array,50,251
Sufix Array,50,261
Sufix Array,50,256
Sufix Array,50,256
Sufix Array,50,260
Sufix Array,60,2492
Sufix Array,60,458
Sufix Array,60,308
Sufix Array,60,278
Sufix Array,60,282
Sufix Array,60,258
Sufix Array,60,258
Sufix Array,60,260
Sufix Array,60,264
Sufix Array,60,254
Sufix Array,60,257
Sufix Array,60,260
Sufix Array,60,262
Sufix Array,60,261
Sufix Array,60,257
Sufix Array,60,259
Sufix Array,60,259
Sufix Array,60,258
Sufix Array,60,261
Sufix Array,60,261
Sufix Array,60,260
Sufix Array,60,258
Sufix Array,60,264
Sufix Array,60,262
Sufix Array,60,261
Sufix Array,60,264
Sufix Array,60,262
Sufix Array,60,260
Sufix Array,60,263
Sufix Array,60,259
Sufix Array,60,258
Sufix Array,60,260
Sufix Array,60,263
Sufix Array,60,260
Sufix Array,60,299
Sufix Array,60,261
Sufix Array,60,262
Sufix Array,60,260
Sufix Array,60,264
Sufix Array,60,261
Sufix Array,60,262
Sufix Array,60,260
Sufix Array,60,260
Sufix Array,60,261
Sufix Array,60,262
Sufix Array,60,262
Sufix Array,60,296
Sufix Array,60,265
Sufix Array,60,265
Sufix Array,60,264
Sufix Array,60,264
Sufix Array,60,264
Sufix Array,60,260
Sufix Array,60,260
Sufix Array,60,262
Sufix Array,60,261
Sufix Array,60,265
Sufix Array,60,266
Sufix Array,60,268
Sufix Array,60,317
Sufix Array,60,265
Sufix Array,60,263
Sufix Array,60,259
Sufix Array,60,261
Sufix Array,60,268
Sufix Array,60,263
Sufix Array,60,266
Sufix Array,60,263
Sufix Array,60,260
Sufix Array,60,263
Sufix Array,60,267
Sufix Array,60,269
Sufix Array,60,259
Sufix Array,60,261
Sufix Array,60,264
Sufix Array,60,260
Sufix Array,60,262
Sufix Array,60,264
Sufix Array,60,262
Sufix Array,60,265
Sufix Array,60,296
Sufix Array,60,264
Sufix Array,60,261
Sufix Array,60,259
Sufix Array,60,257
Sufix Array,60,257
Sufix Array,60,258
Sufix Array,60,255
Sufix Array,60,260
Sufix Array,60,259
Sufix Array,60,258
Sufix Array,60,304
Sufix Array,60,261
Sufix Array,60,256
Sufix Array,60,259
Sufix Array,60,262
Sufix Array,60,259
Sufix Array,60,260
Sufix Array,60,263
Sufix Array,60,259
Sufix Array,70,1616
Sufix Array,70,379
Sufix Array,70,277
Sufix Array,70,280
Sufix Array,70,277
Sufix Array,70,260
Sufix Array,70,261
Sufix Array,70,260
Sufix Array,70,259
Sufix Array,70,257
Sufix Array,70,259
Sufix Array,70,265
Sufix Array,70,259
Sufix Array,70,252
Sufix Array,70,259
Sufix Array,70,261
Sufix Array,70,295
Sufix Array,70,262
Sufix Array,70,257
Sufix Array,70,259
Sufix Array,70,259
Sufix Array,70,297
Sufix Array,70,262
Sufix Array,70,258
Sufix Array,70,260
Sufix Array,70,258
Sufix Array,70,256
Sufix Array,70,255
Sufix Array,70,260
Sufix Array,70,256
Sufix Array,70,271
Sufix Array,70,260
Sufix Array,70,267
Sufix Array,70,259
Sufix Array,70,261
Sufix Array,70,263
Sufix Array,70,268
Sufix Array,70,264
Sufix Array,70,269
Sufix Array,70,266
Sufix Array,70,266
Sufix Array,70,301
Sufix Array,70,258
Sufix Array,70,258
Sufix Array,70,256
Sufix Array,70,267
Sufix Array,70,264
Sufix Array,70,267
Sufix Array,70,266
Sufix Array,70,263
Sufix Array,70,258
Sufix Array,70,266
Sufix Array,70,261
Sufix Array,70,259
Sufix Array,70,259
Sufix Array,70,261
Sufix Array,70,259
Sufix Array,70,300
Sufix Array,70,261
Sufix Array,70,260
Sufix Array,70,261
Sufix Array,70,260
Sufix Array,70,256
Sufix Array,70,252
Sufix Array,70,254
Sufix Array,70,255
Sufix Array,70,253
Sufix Array,70,261
Sufix Array,70,260
Sufix Array,70,259
Sufix Array,70,307
Sufix Array,70,254
Sufix Array,70,294
Sufix Array,70,258
Sufix Array,70,253
Sufix Array,70,253
Sufix Array,70,259
Sufix Array,70,253
Sufix Array,70,259
Sufix Array,70,256
Sufix Array,70,259
Sufix Array,70,260
Sufix Array,70,259
Sufix Array,70,258
Sufix Array,70,261
Sufix Array,70,260
Sufix Array,70,261
Sufix Array,70,259
Sufix Array,70,254
Sufix Array,70,256
Sufix Array,70,259
Sufix Array,70,256
Sufix Array,70,257
Sufix Array,70,261
Sufix Array,70,255
Sufix Array,70,256
Sufix Array,70,253
Sufix Array,70,263
Sufix Array,70,259
Sufix Array,70,259
Sufix Array,80,2136
Sufix Array,80,413
Sufix Array,80,281
Sufix Array,80,276
Sufix Array,80,277
Sufix Array,80,258
Sufix Array,80,261
Sufix Array,80,260
Sufix Array,80,259
Sufix Array,80,260
Sufix Array,80,259
Sufix Array,80,262
Sufix Array,80,264
Sufix Array,80,257
Sufix Array,80,259
Sufix Array,80,261
Sufix Array,80,259
Sufix Array,80,261
Sufix Array,80,259
Sufix Array,80,264
Sufix Array,80,265
Sufix Array,80,264
Sufix Array,80,263
Sufix Array,80,263
Sufix Array,80,261
Sufix Array,80,261
Sufix Array,80,261
Sufix Array,80,261
Sufix Array,80,299
Sufix Array,80,260
Sufix Array,80,256
Sufix Array,80,259
Sufix Array,80,257
Sufix Array,80,311
Sufix Array,80,272
Sufix Array,80,261
Sufix Array,80,260
Sufix Array,80,260
Sufix Array,80,267
Sufix Array,80,265
Sufix Array,80,263
Sufix Array,80,267
Sufix Array,80,261
Sufix Array,80,260
Sufix Array,80,263
Sufix Array,80,260
Sufix Array,80,267
Sufix Array,80,265
Sufix Array,80,267
Sufix Array,80,261
Sufix Array,80,259
Sufix Array,80,260
Sufix Array,80,264
Sufix Array,80,259
Sufix Array,80,255
Sufix Array,80,256
Sufix Array,80,259
Sufix Array,80,258
Sufix Array,80,258
Sufix Array,80,257
Sufix Array,80,262
Sufix Array,80,260
Sufix Array,80,256
Sufix Array,80,263
Sufix Array,80,264
Sufix Array,80,262
Sufix Array,80,260
Sufix Array,80,259
Sufix Array,80,259
Sufix Array,80,258
Sufix Array,80,262
Sufix Array,80,260
Sufix Array,80,259
Sufix Array,80,260
Sufix Array,80,257
Sufix Array,80,304
Sufix Array,80,259
Sufix Array,80,257
Sufix Array,80,259
Sufix Array,80,262
Sufix Array,80,260
Sufix Array,80,263
Sufix Array,80,326
Sufix Array,80,293
Sufix Array,80,263
Sufix Array,80,257
Sufix Array,80,258
Sufix Array,80,260
Sufix Array,80,259
Sufix Array,80,259
Sufix Array,80,263
Sufix Array,80,260
Sufix Array,80,260
Sufix Array,80,258
Sufix Array,80,261
Sufix Array,80,262
Sufix Array,80,263
Sufix Array,80,261
Sufix Array,80,259
Sufix Array,80,264
Sufix Array,90,1954
Sufix Array,90,395
Sufix Array,90,298
Sufix Array,90,298
Sufix Array,90,300
Sufix Array,90,310
Sufix Array,90,267
Sufix Array,90,266
Sufix Array,90,270
Sufix Array,90,267
Sufix Array,90,267
Sufix Array,90,267
Sufix Array,90,268
Sufix Array,90,268
Sufix Array,90,270
Sufix Array,90,267
Sufix Array,90,270
Sufix Array,90,271
Sufix Array,90,266
Sufix Array,90,270
Sufix Array,90,269
Sufix Array,90,270
Sufix Array,90,273
Sufix Array,90,276
Sufix Array,90,268
Sufix Array,90,272
Sufix Array,90,269
Sufix Array,90,310
Sufix Array,90,274
Sufix Array,90,266
Sufix Array,90,273
Sufix Array,90,264
Sufix Array,90,267
Sufix Array,90,268
Sufix Array,90,271
Sufix Array,90,264
Sufix Array,90,267
Sufix Array,90,262
Sufix Array,90,266
Sufix Array,90,269
Sufix Array,90,267
Sufix Array,90,278
Sufix Array,90,272
Sufix Array,90,274
Sufix Array,90,272
Sufix Array,90,265
Sufix Array,90,270
Sufix Array,90,265
Sufix Array,90,267
Sufix Array,90,265
Sufix Array,90,268
Sufix Array,90,267
Sufix Array,90,268
Sufix Array,90,271
Sufix Array,90,267
Sufix Array,90,306
Sufix Array,90,269
Sufix Array,90,268
Sufix Array,90,271
Sufix Array,90,269
Sufix Array,90,265
Sufix Array,90,267
Sufix Array,90,266
Sufix Array,90,264
Sufix Array,90,267
Sufix Array,90,268
Sufix Array,90,265
Sufix Array,90,268
Sufix Array,90,270
Sufix Array,90,265
Sufix Array,90,266
Sufix Array,90,270
Sufix Array,90,270
Sufix Array,90,270
Sufix Array,90,268
Sufix Array,90,268
Sufix Array,90,273
Sufix Array,90,265
Sufix Array,90,267
Sufix Array,90,265
Sufix Array,90,274
Sufix Array,90,277
Sufix Array,90,270
Sufix Array,90,312
Sufix Array,90,267
Sufix Array,90,268
Sufix Array,90,263
Sufix Array,90,267
Sufix Array,90,267
Sufix Array,90,266
Sufix Array,90,266
Sufix Array,90,265
Sufix Array,90,265
Sufix Array,90,268
Sufix Array,90,260
Sufix Array,90,268
Sufix Array,90,303
Sufix Array,90,268
Sufix Array,90,270
Sufix Array,90,265
Sufix Array,100,2990
Sufix Array,100,456
Sufix Array,100,301
Sufix Array,100,267
Sufix Array,100,263
Sufix Array,100,262
Sufix Array,100,264
Sufix Array,100,268
Sufix Array,100,272
Sufix Array,100,269
Sufix Array,100,269
Sufix Array,100,272
Sufix Array,100,273
Sufix Array,100,266
Sufix Array,100,272
Sufix Array,100,267
Sufix Array,100,269
Sufix Array,100,270
Sufix Array,100,276
Sufix Array,100,267
Sufix Array,100,266
Sufix Array,100,271
Sufix Array,100,307
Sufix Array,100,270
Sufix Array,100,273
Sufix Array,100,268
Sufix Array,100,268
Sufix Array,100,270
Sufix Array,100,271
Sufix Array,100,267
Sufix Array,100,270
Sufix Array,100,269
Sufix Array,100,296
Sufix Array,100,330
Sufix Array,100,265
Sufix Array,100,264
Sufix Array,100,263
Sufix Array,100,266
Sufix Array,100,267
Sufix Array,100,273
Sufix Array,100,274
Sufix Array,100,278
Sufix Array,100,267
Sufix Array,100,269
Sufix Array,100,267
Sufix Array,100,274
Sufix Array,100,271
Sufix Array,100,270
Sufix Array,100,268
Sufix Array,100,269
Sufix Array,100,268
Sufix Array,100,268
Sufix Array,100,273
Sufix Array,100,268
Sufix Array,100,269
Sufix Array,100,270
Sufix Array,100,267
Sufix Array,100,268
Sufix Array,100,268
Sufix Array,100,276
Sufix Array,100,272
Sufix Array,100,271
Sufix Array,100,269
Sufix Array,100,268
Sufix Array,100,266
Sufix Array,100,269
Sufix Array,100,268
Sufix Array,100,269
Sufix Array,100,268
Sufix Array,100,270
Sufix Array,100,269
Sufix Array,100,263
Sufix Array,100,267
Sufix Array,100,270
Sufix Array,100,266
Sufix Array,100,268
Sufix Array,100,269
Sufix Array,100,271
Sufix Array,100,268
Sufix Array,100,267
Sufix Array,100,316
Sufix Array,100,270
Sufix Array,100,265
Sufix Array,100,274
Sufix Array,100,269
Sufix Array,100,267
