Estructura,Largo Patron,Tiempo
FMI,40,46266
FMI,40,46329
FMI,40,46156
FMI,40,46440
FMI,40,46579
FMI,40,46044
FMI,40,46060
FMI,40,46216
FMI,40,46212
FMI,40,46101
FMI,40,46144
FMI,40,46581
FMI,40,46289
FMI,40,46356
FMI,40,46440
FMI,40,46331
FMI,40,46191
FMI,40,46234
FMI,40,46448
FMI,40,46455
FMI,40,46393
FMI,40,46359
FMI,40,46250
FMI,40,46327
FMI,40,46381
FMI,40,46305
FMI,40,46221
FMI,40,46465
FMI,40,46388
FMI,40,46334
FMI,40,46424
FMI,40,46557
FMI,40,46147
FMI,40,46199
FMI,40,46345
FMI,40,49251
FMI,40,46275
FMI,40,46160
FMI,40,46446
FMI,40,46427
FMI,40,45970
FMI,40,46207
FMI,40,46125
FMI,40,46252
FMI,40,46352
FMI,40,46291
FMI,40,46377
FMI,50,110278
FMI,50,77323
FMI,50,65506
FMI,50,59323
FMI,50,56629
FMI,50,54862
FMI,50,56481
FMI,50,55484
FMI,50,54322
FMI,50,53654
FMI,50,53120
FMI,50,53142
FMI,50,53290
FMI,50,53074
FMI,50,53295
FMI,50,53460
FMI,50,53353
FMI,50,53140
FMI,50,53308
FMI,50,52996
FMI,50,53131
FMI,50,52931
FMI,50,53048
FMI,50,52961
FMI,50,52907
FMI,50,52765
FMI,50,52684
FMI,50,53032
FMI,50,53139
FMI,50,52862
FMI,50,53009
FMI,50,53048
FMI,50,53328
FMI,50,53289
FMI,50,52966
FMI,50,52760
FMI,50,52817
FMI,50,53316
FMI,50,52904
FMI,50,53133
FMI,50,52922
FMI,50,53180
FMI,50,53208
FMI,50,52871
FMI,50,53063
FMI,50,52965
FMI,50,53318
FMI,50,52842
FMI,50,52958
FMI,50,53246
FMI,50,53179
FMI,50,53179
FMI,50,52947
FMI,50,53077
FMI,50,53066
FMI,50,53122
FMI,50,53116
FMI,50,53281
FMI,50,52982
FMI,50,53390
FMI,50,52972
FMI,50,54884
FMI,50,52915
FMI,50,52914
FMI,50,53202
FMI,50,53014
FMI,50,53264
FMI,50,53177
FMI,50,52966
FMI,50,52894
FMI,50,53030
FMI,50,53073
FMI,50,52806
FMI,50,52709
FMI,50,53280
FMI,50,53062
FMI,50,53074
FMI,50,53242
FMI,50,52938
FMI,50,53290
FMI,50,53401
FMI,50,52788
FMI,50,52827
FMI,50,52955
FMI,50,53173
FMI,50,53191
FMI,50,53079
FMI,50,52816
FMI,50,54075
FMI,50,54491
FMI,50,54762
FMI,50,54667
FMI,50,54615
FMI,50,54917
FMI,50,54713
FMI,50,54667
FMI,50,54532
FMI,50,54731
FMI,50,54687
FMI,50,54725
FMI,60,157298
FMI,60,120295
FMI,60,105271
FMI,60,95252
FMI,60,88957
FMI,60,86502
FMI,60,84746
FMI,60,83782
FMI,60,92891
FMI,60,88372
FMI,60,88100
FMI,60,91166
FMI,60,86465
FMI,60,93248
FMI,60,88841
FMI,60,84334
FMI,60,82131
FMI,60,80441
FMI,60,86866
FMI,60,88421
FMI,60,82682
FMI,60,88738
FMI,60,84898
FMI,60,82467
FMI,60,84396
FMI,60,86775
FMI,60,82997
FMI,60,80919
FMI,60,86918
FMI,60,83799
FMI,60,83983
FMI,60,87390
FMI,60,83555
FMI,60,81038
FMI,60,82315
FMI,60,85868
FMI,60,90018
FMI,60,86340
FMI,60,88557
FMI,60,88275
FMI,60,83629
FMI,60,81528
FMI,60,82566
FMI,60,85377
FMI,60,82565
FMI,60,80068
FMI,60,83721
FMI,60,85093
FMI,60,83274
FMI,60,86935
FMI,60,83002
FMI,60,80868
FMI,60,79790
FMI,60,78827
FMI,60,78324
FMI,60,78432
FMI,60,86100
FMI,60,83587
FMI,60,81289
FMI,60,86048
FMI,60,84683
FMI,60,81112
FMI,60,81176
FMI,60,86141
FMI,60,87155
FMI,60,87703
FMI,60,110080
FMI,60,80228
FMI,60,79965
FMI,60,84350
FMI,60,80756
FMI,60,78351
FMI,60,81067
FMI,60,82344
FMI,60,78935
FMI,60,77388
FMI,60,83205
FMI,60,82313
FMI,60,88456
FMI,60,84184
FMI,60,81503
FMI,60,83088
FMI,60,85364
FMI,60,82341
FMI,60,80230
FMI,60,79117
FMI,60,84619
FMI,60,83600
FMI,60,84055
FMI,60,87554
FMI,60,89047
FMI,60,85303
FMI,60,90642
FMI,60,86171
FMI,60,82523
FMI,60,80795
FMI,60,79485
FMI,60,81055
FMI,60,84387
FMI,60,81872
FMI,70,134136
FMI,70,100488
FMI,70,87919
FMI,70,82119
FMI,70,79426
FMI,70,77988
FMI,70,77179
FMI,70,79166
FMI,70,80749
FMI,70,76066
FMI,70,73783
FMI,70,72506
FMI,70,71848
FMI,70,74098
FMI,70,71078
FMI,70,71158
FMI,70,70423
FMI,70,70428
FMI,70,70243
FMI,70,70315
FMI,70,69999
FMI,70,69836
FMI,70,69857
FMI,70,69587
FMI,70,70209
FMI,70,72029
FMI,70,71409
FMI,70,73455
FMI,70,71349
FMI,70,70435
FMI,70,70028
FMI,70,69988
FMI,70,72412
FMI,70,71353
FMI,70,70656
FMI,70,69851
FMI,70,69700
FMI,70,69715
FMI,70,69484
FMI,70,69766
FMI,70,70679
FMI,70,70063
FMI,70,69706
FMI,70,69068
FMI,70,69100
FMI,70,68829
FMI,70,68983
FMI,70,70594
FMI,70,70670
FMI,70,69459
FMI,70,69559
FMI,70,71409
FMI,70,70625
FMI,70,69643
FMI,70,69269
FMI,70,68719
FMI,70,68774
FMI,70,68718
FMI,70,68907
FMI,70,68463
FMI,70,68627
FMI,70,68470
FMI,70,68405
FMI,70,68390
FMI,70,69481
FMI,70,69323
FMI,70,68526
FMI,70,68377
FMI,70,69940
FMI,70,72448
FMI,70,69322
FMI,70,68529
FMI,70,68531
FMI,70,68131
FMI,70,68423
FMI,70,68836
FMI,70,69123
FMI,70,68822
FMI,70,68790
FMI,70,70089
FMI,70,69602
FMI,70,68839
FMI,70,68438
FMI,70,70137
FMI,70,70181
FMI,70,69299
FMI,70,68704
FMI,70,68280
FMI,70,68237
FMI,70,68223
FMI,70,68245
FMI,70,68460
FMI,70,68318
FMI,70,68281
FMI,70,69201
FMI,70,69189
FMI,70,68302
FMI,70,68583
FMI,70,68074
FMI,70,68608
FMI,80,205037
FMI,80,161091
FMI,80,146834
FMI,80,148341
FMI,80,146226
FMI,80,137510
FMI,80,134586
FMI,80,146048
FMI,80,137659
FMI,80,146744
FMI,80,138273
FMI,80,133053
FMI,80,131443
FMI,80,139545
FMI,80,137306
FMI,80,145666
FMI,80,137478
FMI,80,131853
FMI,80,135480
FMI,80,141281
FMI,80,133157
FMI,80,130006
FMI,80,134178
FMI,80,136206
FMI,80,140150
FMI,80,138660
FMI,80,132229
FMI,80,135920
FMI,80,137014
FMI,80,131461
