Estructura,Tamaño,Segundos,Bytes
Sufix Array,2000000,522,16000000
Sufix Array,2000000,515,16000000
Sufix Array,2000000,517,16000000
Sufix Array,2000000,518,16000000
Sufix Array,2000000,515,16000000
Sufix Array,2000000,514,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,516,16000000
Sufix Array,2000000,512,16000000
Sufix Array,2000000,512,16000000
Sufix Array,2000000,510,16000000
Sufix Array,2000000,511,16000000
Sufix Array,2000000,511,16000000
Sufix Array,3000000,842,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,839,24000000
Sufix Array,3000000,836,24000000
Sufix Array,3000000,841,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,827,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,827,24000000
Sufix Array,3000000,829,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,828,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,828,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,828,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,827,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,826,24000000
Sufix Array,3000000,839,24000000
Sufix Array,3000000,848,24000000
Sufix Array,3000000,840,24000000
Sufix Array,3000000,847,24000000
Sufix Array,3000000,849,24000000
Sufix Array,3000000,850,24000000
Sufix Array,3000000,842,24000000
Sufix Array,3000000,850,24000000
Sufix Array,3000000,847,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,836,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,837,24000000
Sufix Array,3000000,836,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,837,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,836,24000000
Sufix Array,3000000,837,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,838,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,838,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,829,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,836,24000000
Sufix Array,3000000,842,24000000
Sufix Array,3000000,854,24000000
Sufix Array,3000000,861,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,831,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,830,24000000
Sufix Array,3000000,828,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,829,24000000
Sufix Array,3000000,835,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,833,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,832,24000000
Sufix Array,3000000,834,24000000
Sufix Array,3000000,828,24000000
Sufix Array,3000000,831,24000000
Sufix Array,4000000,1204,32000000
Sufix Array,4000000,1210,32000000
Sufix Array,4000000,1203,32000000
Sufix Array,4000000,1211,32000000
Sufix Array,4000000,1208,32000000
Sufix Array,4000000,1209,32000000
Sufix Array,4000000,1206,32000000
Sufix Array,4000000,1216,32000000
Sufix Array,4000000,1213,32000000
Sufix Array,4000000,1210,32000000
Sufix Array,4000000,1219,32000000
Sufix Array,4000000,1215,32000000
Sufix Array,4000000,1205,32000000
Sufix Array,4000000,1208,32000000
Sufix Array,4000000,1213,32000000
Sufix Array,4000000,1226,32000000
Sufix Array,4000000,1238,32000000
Sufix Array,4000000,1203,32000000
Sufix Array,4000000,1224,32000000
Sufix Array,4000000,1221,32000000
Sufix Array,4000000,1221,32000000
Sufix Array,4000000,1212,32000000
Sufix Array,4000000,1211,32000000
Sufix Array,4000000,1219,32000000
Sufix Array,4000000,1216,32000000
Sufix Array,4000000,1204,32000000
Sufix Array,4000000,1207,32000000
Sufix Array,4000000,1217,32000000
Sufix Array,4000000,1225,32000000
Sufix Array,4000000,1206,32000000
Sufix Array,4000000,1196,32000000
Sufix Array,4000000,1205,32000000
Sufix Array,4000000,1204,32000000
Sufix Array,4000000,1201,32000000
Sufix Array,4000000,1195,32000000
Sufix Array,4000000,1199,32000000
Sufix Array,4000000,1203,32000000
Sufix Array,4000000,1198,32000000
Sufix Array,4000000,1195,32000000
Sufix Array,4000000,1202,32000000
Sufix Array,4000000,1201,32000000
Sufix Array,4000000,1201,32000000
Sufix Array,4000000,1193,32000000
Sufix Array,4000000,1195,32000000
Sufix Array,4000000,1247,32000000
Sufix Array,4000000,1229,32000000
Sufix Array,4000000,1233,32000000
Sufix Array,4000000,1238,32000000
Sufix Array,4000000,1238,32000000
Sufix Array,4000000,1236,32000000
Sufix Array,4000000,1211,32000000
Sufix Array,4000000,1195,32000000
Sufix Array,4000000,1190,32000000
Sufix Array,4000000,1194,32000000
Sufix Array,4000000,1193,32000000
Sufix Array,4000000,1194,32000000
Sufix Array,4000000,1195,32000000
Sufix Array,4000000,1196,32000000
Sufix Array,4000000,1189,32000000
Sufix Array,4000000,1218,32000000
Sufix Array,4000000,1193,32000000
Sufix Array,4000000,1194,32000000
Sufix Array,4000000,1186,32000000
Sufix Array,4000000,1257,32000000
Sufix Array,4000000,1303,32000000
Sufix Array,4000000,1190,32000000
Sufix Array,4000000,1192,32000000
Sufix Array,4000000,1190,32000000
Sufix Array,4000000,1192,32000000
Sufix Array,4000000,1185,32000000
Sufix Array,4000000,1184,32000000
Sufix Array,4000000,1194,32000000
Sufix Array,4000000,1192,32000000
Sufix Array,4000000,1192,32000000
Sufix Array,4000000,1187,32000000
Sufix Array,4000000,1186,32000000
Sufix Array,4000000,1179,32000000
Sufix Array,4000000,1186,32000000
Sufix Array,4000000,1189,32000000
Sufix Array,4000000,1191,32000000
Sufix Array,4000000,1190,32000000
Sufix Array,4000000,1196,32000000
Sufix Array,4000000,1198,32000000
Sufix Array,4000000,1214,32000000
Sufix Array,4000000,1208,32000000
Sufix Array,4000000,1199,32000000
Sufix Array,4000000,1196,32000000
